,sdbAre_meanIQ,sdbAre_rangeIQ,sdbAre_TheilID,sdbPer_meanIQ,sdbPer_rangeIQ,sdbPer_TheilID,ssbCCo_meanIQ,ssbCCo_rangeIQ,ssbCCo_TheilID,ssbCor_meanIQ,ssbCor_rangeIQ,ssbCor_TheilID,ssbSqu_meanIQ,ssbSqu_rangeIQ,ssbSqu_TheilID,ssbERI_meanIQ,ssbERI_rangeIQ,ssbERI_TheilID,ssbElo_meanIQ,ssbElo_rangeIQ,ssbElo_TheilID,ssbCCD_meanIQ,ssbCCD_rangeIQ,ssbCCD_TheilID,stbCeA_meanIQ,stbCeA_rangeIQ,stbCeA_TheilID,mtbSWR_meanIQ,mtbSWR_rangeIQ,mtbSWR_TheilID,mtbAli_meanIQ,mtbAli_rangeIQ,mtbAli_TheilID,mtbNDi_meanIQ,mtbNDi_rangeIQ,mtbNDi_TheilID,ldbPWL_meanIQ,ldbPWL_rangeIQ,ldbPWL_TheilID,stbSAl_meanIQ,stbSAl_rangeIQ,stbSAl_TheilID,ltcBuA_meanIQ,ltcBuA_rangeIQ,ltcBuA_TheilID,sssLin_meanIQ,sssLin_rangeIQ,sssLin_TheilID,sdsSPW_meanIQ,sdsSPW_rangeIQ,sdsSPW_TheilID,stsOpe_meanIQ,stsOpe_rangeIQ,stsOpe_TheilID,svsSDe_meanIQ,svsSDe_rangeIQ,svsSDe_TheilID,sdsAre_meanIQ,sdsAre_rangeIQ,sdsAre_TheilID,sdsBAr_meanIQ,sdsBAr_rangeIQ,sdsBAr_TheilID,sisBpM_meanIQ,sisBpM_rangeIQ,sisBpM_TheilID,sdcLAL_meanIQ,sdcLAL_rangeIQ,sdcLAL_TheilID,sdcAre_meanIQ,sdcAre_rangeIQ,sdcAre_TheilID,sscERI_meanIQ,sscERI_rangeIQ,sscERI_TheilID,sicCAR_meanIQ,sicCAR_rangeIQ,sicCAR_TheilID,stcSAl_meanIQ,stcSAl_rangeIQ,stcSAl_TheilID,ldkAre_meanIQ,ldkAre_rangeIQ,ldkAre_TheilID,lskElo_meanIQ,lskElo_rangeIQ,lskElo_TheilID,likGra_meanIQ,likGra_rangeIQ,likGra_TheilID,meshedness_meanIQ,meshedness_rangeIQ,meshedness_TheilID,sdsLen_meanIQ,sdsLen_rangeIQ,sdsLen_TheilID
palheiros2,-0.5936713303872744,-0.9463915399333956,-1.5625524021572983,-0.7184846118245286,-1.226490811947047,-1.438577110325001,1.2024160367494745,-1.7359548075643827,-1.567288725591848,-1.5635528060488377,-1.786276857913673,-1.2743782819006597,-0.8373807639046348,-1.1430670947047588,-1.1938842013847917,1.2185231203186877,-1.399087651565531,-0.9719526054899751,0.28308889060693293,-2.0385388439093997,-1.4395591930050744,-0.6068018028413685,-1.297984571512544,-1.358245991200274,-0.990993187106572,-0.9659358832370809,0.5922687522362156,-0.7262041370910197,1.0641725926884693,0.4469102346287319,-0.9294814928942264,-1.2202381646521194,-1.3016817254070385,-0.342341156355254,-0.5612910544805136,-0.6522382616881865,0.09685005625634496,0.2463682973193146,0.1802040664728232,-0.6913535019981843,-0.6775501960522754,0.21527232355375367,1.0137834606041145,0.0,-0.942727375214811,0.39141633938385983,-0.3677670229074586,0.90014634371417,0.23359344060797824,-1.1578560737768342,-1.1436961301421706,1.3333818466323457,-1.1482388272330024,-0.19855681602035272,-1.040695815910546,-1.3751409334036597,-0.6948922921527164,-0.4423349900368761,-0.6412486130288598,-1.027886531225837,-0.40639424669105456,-0.6700985341108934,-0.9545206558382927,-0.11820275937688919,-0.7092219210101945,-1.0527653620900541,-0.5888563584402009,-1.0439817363528958,-1.3855382411398165,-0.5845648714736302,-0.8873263440684159,-1.8077751671340103,-0.3194280551736039,0.3796289888585136,-0.04827827867401917,-0.06898212927827956,-0.4810362100702271,-0.6363427774088588,-0.6063395760449167,-0.6218254919849308,-0.5777569155928779,-0.5295079492339296,-0.6731180491631533,-1.256468426274877,-0.6706675020133654,-1.2074107756838517,-1.111673974268219,0.45127638260550773,-1.2192484683217877,-1.3250504350142662,-1.045194354254311,-0.6389669985652924,-0.333396105776681,-0.6615349719502387,-0.93196690845134,-1.0283458300868318
palheiros3,-0.5983590899447072,-0.7860993640049595,-0.937243026680947,-0.7722173616278695,-1.0244236798430895,-1.0239038207638829,1.762861572777318,-2.2390578827842718,-1.56198952678317,-1.5635528060488377,-1.786276857913673,-1.4244891262263721,-1.090214885658995,-1.2605335139632587,-0.20162558013720921,1.2348959591120259,-1.4289150000873148,-0.9792622242555085,0.8627957727803995,-1.8530643233904616,-1.533760594623026,-0.6129680941416125,-1.0270559166761382,-1.0869570288237247,0.20253166565040043,0.587390964245765,0.48379210067752865,-0.7944625574341083,1.394387875417372,0.8032004010039213,-0.45875777228594117,-0.5359710501576995,0.09719089703563993,0.1985292020545708,-0.578021995841732,-0.9277841411062799,-0.9991262908774258,-0.5457148314974493,0.5122304098592907,-0.3522807098106432,-0.2668053073364901,2.777237286101213,1.0137834606041145,0.0,-0.4361872930098384,-2.1235834830990212,3.117174608727121,2.275047767230341,0.14322913829720538,-1.2440510957843627,-0.9277004462857965,0.42088440966337626,0.3829564550245817,-0.7212329722078274,-0.3573391053885635,-0.36242480985706843,-0.566810617001113,-0.4622740231093879,-0.9308197637185406,-0.9042413362904175,-0.5717635735758922,-0.6879783716934527,-1.1097638219672525,0.005557525321962915,0.8513823157724623,2.4849965107163032,-0.27499141509430614,-0.33182140084585066,-0.2367452290919261,-0.29151819826980135,-0.39213976581427273,-0.4826066497035518,0.9290662406670409,-0.4649788125403667,-0.6406544107533523,-0.8734459641312444,-1.063263986198545,-0.020643350813546502,-0.24892899243147545,0.925144765868726,1.7944034897006953,-0.6819542393357678,-0.6763253178286559,0.25007044333117395,-0.2622597976266548,0.390678021874947,0.4205617701112201,0.32751207202214294,1.5653835966379035,1.7808416142682473,-1.0079643777264047,-1.2286135397363933,-0.3615374121106942,-0.7600987216532191,-0.17034906458518664,-0.007962471961564766
figueira_foz1,-1.0988905313823876,-0.9597051651496807,-0.5610098564551399,-1.3327714436460556,-0.970174855498454,-0.5235513949353806,-0.2911056215328057,-0.024026825325631197,-0.21063370923300878,0.15725106064831376,-0.22260593062146078,-0.7952479040047977,1.7450369903328407,1.4137289492246328,-0.7363883835020162,-0.4970049471258957,0.50132382078489,0.1186253513029843,0.21038809225320965,0.027560303731781127,-0.4332789690778973,-1.3602211305331302,-0.903616524083475,-0.478208502537007,-0.2421580987886798,-0.2241909583032384,0.1671838045339336,1.5168106653092681,-0.15122097816683064,-1.2158195260156712,1.4600552948077141,0.6012623940661966,-0.9523776867478211,-1.5588919680848476,-1.3176437709906823,2.7802499204869315,-0.055950748532588856,0.11129628737753361,-0.3601986106843181,1.315587191369874,1.2988227830430432,-0.4882020611999079,-0.7376948678383664,0.0,0.5768928714001148,0.4175868457958483,-0.30608261814838267,-0.3020340469609392,0.11686945254946586,-0.7689183777035983,0.10164593670483357,-0.9985117837031046,0.17603817363842142,0.20094973573627836,0.5283722836754432,1.0099674653927257,-0.08410700809941853,-0.9250488044930085,-0.8894046094388202,0.7605259153930375,-1.0081436048628583,-0.9448834224384676,0.888061752450178,1.5594939641432575,0.3275951410580186,-0.9080648585294594,-1.4989713109135998,-1.1315484432977425,-0.1701707137336121,-1.1061722159538174,-0.9970014754281553,-0.45985795931394585,-0.3932101041012394,-0.26857748420875843,-0.4726060593965665,1.838608364791278,1.5324377562777616,-0.7065760129401475,0.7307964231951393,1.1729041610278106,-0.3312297458454129,-0.8204364540502553,-0.684773100766196,-0.4357271246382292,0.7894876377367466,0.12483645776277817,-0.3621720361530801,2.800784744214513,1.6804441504333034,-0.8740547313677404,0.008264179482707383,-0.29538906582086094,-0.3457348472403645,-0.660134695934412,-0.23705425319944384,-0.07307562436377728
figueira_foz2,-0.619772705149837,-0.5732487768885506,0.031223231499076885,-0.646134405734337,-0.38476202344597377,-0.04513175590321186,-0.09157773132894942,0.31885908772661953,0.021771441052637026,-0.3545237848601276,-0.22260593062146078,-0.9669868052652775,-0.1361141357579534,-0.10451708817606656,-0.13587109448193604,0.5219642512519732,-0.34435588604699013,-0.46211556153100636,-0.10489084851625399,0.5933382999318276,0.10038245308524739,-0.5552046788339922,-0.13753594279930115,0.24995086837902578,0.10222990039120686,0.019442210747699355,-0.33651513054394966,0.172744108536916,0.42901518471114575,-0.17504702681737308,0.9329317887191788,1.0854436011620072,-0.12297567844016019,-0.5162245960932802,-0.7314489036891311,-0.4878443015253049,0.465630975650528,0.4291696366136714,0.7749795127774939,1.0587168002765743,0.7640543187314959,-0.8192243656459434,-0.7376948678383666,0.0,0.576892871400112,0.24360846780137024,-0.13215743641876934,-0.5711048360580233,-0.40332714398763264,1.0189128987793397,1.1898954379974174,-0.2983939941865241,-0.6516349519062198,-0.3010327465670966,1.1974993263189642,-0.20361347045799835,-1.0048419716726473,0.06496685173854737,0.10254586835070298,0.4306550381530646,0.4426629279362454,0.9187138771441401,0.7160071118718101,0.5186696431455574,-0.22723146665460353,0.20071100208026826,-0.5121729748623308,0.27984561924307066,0.769251082218648,-0.619624349417798,-0.5214695720714131,0.13690254474377708,-0.10265457755581085,0.3390521349802874,0.19298037262007275,-0.017281281566496425,0.08908285638199276,-0.33230045797339547,0.7260073272533694,0.39607189615062044,-1.011077943060211,1.3401679119099412,1.4452059377570567,0.3496887128309039,-1.6134694001537229,-0.8665465431171839,-0.8678282139983471,0.45154213106259017,0.8069835322995527,0.2605989150846244,-0.8552750913970062,0.2883923552927297,-0.1752778964854119,1.4795052450771538,-1.0076371240994624,-1.0346458045613427
figueira_foz3,0.4939042297974227,0.6140521728408698,0.6843500325462025,0.5649349661909152,0.5327396764494371,0.6133001181773327,0.016106526824037435,0.5076687100557716,0.2937250185882236,0.2597989654950883,0.5592295330246453,0.1458748297873461,-0.12602474956121335,0.17554117961901675,0.25425158091644,-0.4336969541926096,0.4841395953588434,0.02612496600417361,0.31544323368622834,0.3823736886351704,-0.19627752034567006,0.40972134540263827,0.7730583495330595,0.964545271562928,-0.31409091555685836,-0.09661495830221226,1.460136986199564,-0.48122097718336326,1.2880087490007708,-0.013647414845462603,0.2279560997686097,1.605847881972712,2.3043744909630597,-0.2015386306919276,0.2484529895415536,0.2983205458372246,0.48565267489293745,-0.1616178668605286,-0.9052366984205038,-0.7105319319120139,-0.5456975909031897,2.5412011018926504,-0.737694867838367,0.0,2.603053200220012,0.5644949319911116,-0.5942842663473705,-0.6921011499501095,-0.5674404692013797,1.570149638383092,0.5888963460522315,-0.24679732260680248,1.3879881074716427,-0.19361327378972643,1.0331495785439697,-0.2801768112119588,-0.7984468277745806,0.32497664984558844,1.007214686793455,0.6427737700213814,0.4687626670692889,0.6917625178137292,0.522256322251473,-0.09842062243821517,0.48186481894283917,0.9443370723894877,0.12400465000523953,0.22338398891822947,0.68941457737195,0.03003387148595214,0.046004455066384835,1.0367473182697788,-0.17765844873050698,-0.2081557840073374,-0.547651135018056,0.09763660087284311,0.20776859432056918,-0.04274550915829032,-0.5249692085368736,0.12044972508960512,1.2986471535926059,0.6857892633372534,0.3958922585085037,-0.37350021201247036,-0.6760982581268177,-0.13029248991285192,-0.2238146154678308,-0.1654456396229962,0.42276566027009455,1.2845782534299521,0.5168986333210168,-0.6569761738425081,-0.37847918514552825,0.7210403809934466,1.8695362916175144,0.45707660862664795
pedrogao,0.4738564326317434,0.5960484920892434,0.28853786281629207,0.47781416618589306,0.5423916754485255,0.21959942888254283,0.6971536635545569,-0.798908810783589,-0.8243340402184806,-0.06306506986005063,-0.22260593062146078,-0.1007712172746497,-0.4902110226083997,-0.46192928404718053,0.2262647171970847,0.15615973505525482,0.2172266486662714,-0.1066884772237088,1.038038488337151,0.4246190289555083,-0.766491575878025,0.43466328524544356,0.24166183242160297,-0.0338113421634517,-0.11380796861200086,-0.15123967946730177,-0.5355518350397392,-1.2009068591954812,-0.6421796856517012,1.118523320139615,-0.5903324797642695,-0.7448196115476555,0.2851829274515401,0.7369907971220576,0.895516916405615,-0.3484264997873413,-0.9318612709802132,-0.5662919015744639,-0.1971289920825058,-0.8083681819885141,-0.9424009898266126,0.4342967966422645,1.5265879107404743,0.0,1.5899730358100461,0.5666000196305382,-0.5971064712162384,-0.6590349258930919,0.9124874131889827,-0.4306417406413936,-0.9283466064511977,1.7597631252002635,0.17603817363842142,-0.8734176551485399,-1.9145829990481937,0.20831872871993734,3.329253670778079,-0.6402946713349589,-0.33460872144080794,2.1493428998292545,-0.8271330760727807,-0.6068299012052525,0.6665728255002294,-1.5161530914459664,-1.1065028082476478,-0.5771106369623579,0.3478428461993957,0.8845851393450052,0.5135730780440377,0.5735729918035706,0.8944723830210005,0.732096266218378,1.6962751568883077,-0.5275276501846982,-0.9958850113677746,-0.6269644111682809,0.1427223039731653,0.6971396235362751,-0.6777682910350749,-0.5695772825553113,0.40279680382929284,-0.35742361345386126,0.7927291324261121,3.449194386471975,0.2448003863743988,-0.1594941861668927,0.41063194872142333,-0.7971338793019366,0.36396958534825996,1.0595123468176828,0.2855226297925252,1.4973164587477688,-0.07420627075628974,0.054504908912814516,2.7485887731960603,3.6127894621577017
sao_martinho,1.139193554405736,0.844061688131818,0.24631969247353708,1.1404824156468585,0.8486362690183823,0.45262257738080697,0.025071486018187383,-0.0036934888653924877,-0.33133022825890246,-0.09730572436606065,0.3637706671131188,0.5059732392194713,-0.12327363088307358,0.28532187547181304,0.7660986820070735,-0.033896976366834954,0.3843638988984124,0.2733448522409789,0.4764573787334776,1.0593048322284206,-0.26734546652112207,0.9473050716994792,0.6484538933948979,0.0037695083604928348,0.9807377530476096,0.7651811517304085,-1.3209150319048446,-1.0938306403585105,-0.2267229394906079,0.7794833840931416,0.5039257180998022,1.2406825064163676,0.6147508879496041,0.3851753045734504,0.8874996477920395,0.16020373804915908,-0.8423900407886782,-0.549872289305539,-0.3481391058617044,0.5023213010774307,0.8447552932168625,-0.4061557891940155,1.7039592306486613,0.0,-0.9427273752148128,0.39140956554959744,-0.23957178438760018,-0.40268449967609815,-0.4654614479295733,0.8680293970087766,0.5744313665516529,0.6704338524951363,1.0037112991830597,-0.22167968457043855,-0.5286466652132962,-0.9270918382696028,-0.433431950974513,-0.24604378526862264,0.13147539459903107,0.5781339144867426,-0.28565122766663803,-0.06123800880923326,0.3782512887693647,-1.6714481785122277,-1.1108103034536847,-0.4975289003955299,0.9652832376440365,0.39313644486511906,-0.3241954954817584,0.9592699865521025,0.6253916835672878,-0.19389632472210355,-0.1509978525975477,0.26604667883682354,-0.0026523710995757003,-0.7191960749737735,-0.5245733700338763,0.13805500333081008,0.7665873426781517,0.37179558143486946,-0.9791081702936579,-0.33176509252724434,-0.05021549256707937,0.8495787831879258,-0.0041743948867429045,2.360041287443657,1.690685976998534,-1.0797962981504474,-0.891569908616222,0.7409919719602526,0.6960226451372479,-0.8538144870327912,-0.38508106443677675,1.0321677128337483,-0.4134191272495624,-0.28813738116774124
ericeira,-0.6464034257717476,-0.7761845368141339,-0.8118155619523728,-0.6608391483779525,-0.8462958496598643,-0.6868989101953155,-0.0011763486029116102,-0.07780917376712378,-0.5420392505821012,0.8871744590495197,0.5592295330246453,-0.08293464189708465,1.1542394614197038,1.112156169971888,-0.5672815744619724,-0.6415388775500656,0.5672173131769085,0.3393453811983311,0.5901882490505317,1.1046349429609754,-0.31207481554101146,-0.7982261224784812,-0.8646361265227785,-0.7601554432739643,0.5341033215604326,0.5631212252513697,-0.5933000589974987,0.4315059861177845,-0.08897982330951772,-0.45132266510428204,0.6002255545939514,0.20662308390905326,-0.6871790366035537,-0.8803564005074558,-1.2074561499239536,-0.8867941727941788,0.024865120033924742,-0.3805855957115722,-0.8836361216622642,0.07322993028225959,-0.18689587141930622,-0.6792737900766527,-0.7173883214013104,0.0,0.5768928714001091,0.49327297710352686,-0.5070315311947645,-0.39322259753069666,0.8514712783684432,-0.9213923051288312,-1.1044936503143936,-0.3984280207465957,1.4175478619553814,0.41678899520049256,1.1058985874716565,1.6095157979749986,-0.031101833376699504,-0.831719217810571,-0.8242504721116054,1.6082388406556576,-0.9436509038437966,-0.8698535385014763,2.0845519690940897,0.08977153695264657,-0.26277239861458707,-0.7523737862943701,-0.7893706610266632,-0.9653995718927627,-0.8580176043591003,-0.7293888229504871,-0.7588931453225864,-0.9109756426097961,-1.1172892900373879,0.4035523698679169,0.5792942765385718,0.7089611273337662,-0.543727637991022,-1.1679020723369757,0.40860227745363825,0.10116177731012872,-0.6027693638834902,-0.752880996201857,-0.6099466513307399,0.051485168803144125,0.5775071126484274,0.6239547050567692,0.8348535599611306,0.9765617414589203,-0.7330564384351602,-1.1683943448388436,0.016498052261943945,2.0841297415174,-0.06075574687611838,-0.9074815103128696,-0.44177335948156476,-0.3497018927576635
azenhas,-0.8755709538514879,-0.9258225310622746,-1.1150901969347278,-1.0229666403213173,-1.0454046687812522,-1.0407830373755294,0.018076477449751736,0.16565837964329577,-0.06886209034066923,-0.1970320883775751,-0.22260593062146078,-0.16277558055301272,0.8032388632938996,1.5820043788591618,2.2311451381546448,0.41335955944496416,-0.29123860141382746,0.4322869909602573,0.09634889346648855,0.0907346466358652,-0.2048684514762455,-1.112521076838807,-1.3994604041485412,-1.1097037509903949,4.698331174089218,4.703798071687158,-0.6413880834292345,-1.3263476186908632,-1.6056654818476244,1.141365212462645,2.7025806417723417,1.6626549717842223,-0.9734556810398043,0.024831911553558902,-0.6008999800740011,-0.9351075537298796,-1.1255583312069304,0.07580532320320375,2.520151718508805,2.3027887065035224,1.6220122063749987,-0.8766537527777394,1.721522986508672,0.0,0.5768928714001058,-1.8444335389126625,0.49751187546515,0.21854848836158194,1.6036632587540631,-0.8999459082964243,0.009176513800960677,-1.416627433991514,1.8313844247277005,2.209957113018827,1.9910400251906544,1.8149327153218477,-0.6881869318805536,-0.14190562975035834,-0.3751797477323419,-1.189684026777851,-0.5234979164865124,-0.8122010233214745,-1.674121656676071,2.4329251898395468,3.8369868958119815,1.234630101420976,-0.5437706205116207,-1.1398384808007078,-1.1667193370156348,-0.4507866119321658,-0.7515476293945114,-1.5372101435562229,0.019166235352677176,-0.5957902818610751,-0.1514115531057993,-1.312923865748404,-0.41473165271567264,1.8017913947517759,2.8357916479495153,1.3056358271367567,-1.5064787383099816,-0.03892678258024877,0.05627164286404687,-0.200067260122968,2.5358029786841474,-1.217611040241459,-1.307642465265223,0.061479737214885526,-0.6168830347587828,-1.119369329622883,-1.7397090487750582,-1.5489727775425852,-0.3437238862855942,-1.0113842309793861,-0.2608123396564433,0.2492382606479577
quaios,0.13367778870323566,0.46804019046789896,0.6068866738743042,0.2687893049383928,0.7635782212125894,0.7093741905556743,0.884983847046359,-1.1331606798480058,-0.6142237073502519,-0.5339633300244874,-0.22260593062146078,0.6333688770384134,-0.7239618937227716,-0.9423522056267215,-1.6286532386547006,0.05845772085423896,0.29945906566472846,0.4870427504385229,0.9455963040983802,-2.197991084131057,-1.4287543863604089,0.017879352720589544,0.31716370267699884,0.33354085972734104,-0.12322160187297038,0.020749469653038637,0.1847229059646854,-1.5301344349454633,-2.171002922457029,2.0659236415553814,-0.9418635252786149,-1.280969959853944,-1.0560527427535948,2.8846008423064085,2.2953019743240604,-0.8367250460229424,-1.3433654765964018,-1.2310000407249153,-0.7827758247415456,-1.081846831218056,-1.1421867156977548,1.2096693453188372,2.4802772396611728,0.0,0.5768928714001083,0.5656657298112007,-0.5930936115763124,2.203525504146681,0.6547673051703853,0.4840288815335868,-0.5555443638250798,1.0790408257136779,-1.0063520057110642,-0.8868295439179662,-0.22283440614085628,-1.0869437580827124,-0.7584727797746593,1.2619655738726556,0.17850254914461242,-1.0546458786152835,0.4529850017890378,-0.06610742791320424,-1.2412852551074132,-0.8449127521359715,-0.8057915716152549,-0.6878096546787408,1.0187751483364893,0.885613346816255,0.10706838902888771,1.2701108766975777,1.2966595538726275,0.3589412521693769,1.7673020579077416,-0.05380840085406681,-0.5431094550960911,-2.104684407481853,-2.547483172752481,-0.09518883873184775,-0.811905018102149,-0.31259755471483025,1.3060836895875292,0.5516515550398788,-0.4414519089828925,-1.2481124772321277,-0.09703752740760314,-1.1759017300722303,0.3863762525338758,-1.1537214230788948,-1.1129171736664947,-0.7154101349923803,-0.5719280844458381,-1.1078198228055745,-0.39097340978775713,-0.038813378465623403,-0.7538503879055236,-0.6396414433229092
vieira1,-0.9017777678279595,-0.9334878503123998,-0.923895975843401,-1.109101178301917,-0.9907763278213072,-0.8447702278716755,1.2841239205663553,-1.1173293087512655,-1.099133078290418,-0.2337819694567728,-0.22260593062146078,-1.080359311864409,-0.6110700231172492,-0.752484418080254,0.30757587566607636,0.9646575115878256,-0.9304449069372246,-0.7007746428370035,1.4125519771341317,-0.3083175861243447,-1.1548894558493679,-1.1083043786227498,-1.0734609484061735,-0.8702649135179105,-0.03307450210288376,-0.18426001738857714,-0.6628819437424137,-0.7857299137903048,0.3563669009831952,0.1496742657938776,0.06945769513271725,-0.22665516436417124,-0.6081233060770862,-0.7489013750833243,-0.5672359860658113,-0.012141659753982873,-1.0331369758883189,-0.8584616813024678,-0.3527302940694338,0.33290066154491815,0.39952704686271523,-0.4693551220759207,0.4074993924445212,0.0,0.5768928714001066,0.5583239482783889,-0.5663983149305392,-0.4145912270454205,0.7810115433460835,-0.32459589059087557,-0.9353360708018758,0.14239349649404076,1.0037112991830608,0.8011213292577546,1.3821605741405447,1.0701494593297012,-0.07609976585427301,-0.8044510450201858,-0.7159009842231804,0.04553473144697777,-0.9073738007120088,-0.686485508544552,-0.47640123662354056,0.6163214178057094,0.27552997337905255,-0.39969258040226413,-1.0065656760250552,-0.8372221186823015,-0.39012855745199243,-0.8148817193797706,-0.7589574971033313,-0.648475614879787,0.9564019270956794,-0.7831124373910707,-0.8572020804688402,0.2739361914485832,0.35430838402633025,-0.0820689524511554,0.34589382958245113,0.5834979547761897,-0.4361611917343301,-0.6661249836689375,-0.4513205264275766,0.7341076502649324,1.098233489882373,1.7789617150016495,0.4043245631280239,1.0287462251767192,0.5789780789048568,-0.30444658296591776,0.9897223216750809,-0.15149258802531873,-0.36897824290225945,-0.8969353666502305,-0.9156411636859871,-0.8699672329435697
vieira2,0.4761822124023598,0.4132557248575222,0.3500316235222892,0.5456554274797086,0.7197860399476624,0.45040672664462555,1.1735392359389387,-0.4919477195544514,-0.46543227758646855,-0.0509945721209463,0.5592295330246453,0.5141731568502893,-0.8992417997114072,-1.0505075482329225,-1.3022261348646351,0.11296357491762854,0.12898810019517956,-0.12779468283255477,1.101175240233855,-1.2078794711026635,-0.8498879801551441,0.36472396252891814,0.1608284234989912,0.6520264329527399,-0.6593833109296864,-0.5411218669016042,1.050765914648219,-0.7547580423716131,-0.3230741407788671,-0.12182178814865338,-0.8697926892940601,-0.21737935445910278,2.8036217396411867,1.0771577295859758,2.007807590687857,0.9574703765737163,0.07487610222936007,1.1295302638238482,1.9955673311360977,1.1025123845073543,2.4386446029662388,1.2029808983752315,0.4074993924445212,0.0,1.5899730358100645,-3.314930682368321,2.206946003592703,1.5465916325630875,0.7231011765917722,1.2412989115964672,0.1851794685607131,-0.28519339874845046,1.250938336683408,-0.31878206990476027,-0.39864521879727427,-1.4848460636775236,-0.8748162586287825,4.701219435983274,4.795198843490857,0.3530507058150102,4.429594369975756,4.409304479638964,0.6982156289524538,0.3174062146495158,1.2415878887862866,2.139294260501781,1.0571719886528173,1.9636340178801377,1.761403033985193,1.1301332155456865,1.3423149827555112,0.9612549060277424,1.1492926097705536,-0.20967464013653975,-0.0379022822898376,-1.1641770223429375,-0.23698271617249705,1.149322185332504,1.5772914076000792,2.032853568542362,-0.2385296980781108,4.705196226976606,4.911846427486267,0.8665626960115439,-1.7083646304819597,-1.6882119893447078,0.820904994001328,-1.0906400389083748,-0.4004217938278793,0.44850442995474243,0.9652423359153753,-1.6800036237181828,-0.4181672780230328,3.8378689893006324,-1.0076371240994624,-1.0346458045613478
foradouro,-0.1646520048736134,-0.269247485259648,-0.5276750131293254,0.07167307174678927,-0.46254999919021095,-0.8010384928397645,-0.8620214605606582,1.5392757158507517,1.4317437628663106,-0.5325978267406337,-0.22260593062146078,-0.7035735526332447,-0.9005224577068911,-0.9502697647555242,0.9364534785296276,0.8436576914674222,-0.8374655622883305,-0.7970154232834578,-1.3280510499562663,1.8944913575556024,2.258937175199817,0.39965222716861093,-0.09152325077259783,-0.6022989815438534,-0.5459000479671,-0.4261772354755074,0.7618969618855476,0.3715636362973185,0.6990226477622137,-0.2072885219789576,-1.1602310258257675,-1.2169008350808694,0.3540619202048073,0.6465490714773899,-0.44498569603240906,-1.2255390347235258,-0.6693729576653189,-0.9065929643359449,-0.8640623809547272,-1.0932848265779898,-1.243452403901962,-0.9129897014085685,0.009720965799306616,0.0,1.5899730358100497,0.566965433785899,-0.5982449696658511,-0.6847647126381652,0.9039200510543125,-0.9932502781006335,-1.1376283170103545,0.6359075667513562,-1.4793080774508578,-0.9645777840581234,-1.2037380920939917,-1.1562070816463799,0.7365827246630351,-0.49626707475339177,-0.8004829377751408,-1.114775253990833,-0.49861705942079204,-0.6739431678773086,-1.0052373777448291,-0.2515448358879963,-0.8630655934725014,-1.490807709041121,0.08295674307895665,-0.7359878042343724,-1.1293016707365728,-0.24585885461351406,-0.2682701497229274,-0.16046358543672046,-0.1578019887869124,1.2555224718495386,0.727535823388765,0.029811184833279738,1.0444041346238635,0.3062584446558474,-1.1914250998628642,-1.160818543075755,0.8536719744119273,-0.6192670154652398,-0.688780319316825,-1.2208922240956848,0.9700095816806582,-0.9700199038486448,-1.055495638429764,-0.25504193425826127,-1.179590380327565,-1.1811495141135935,0.51735664785174,0.2885442609793577,-0.3234528322018402,-1.043736530476727,-0.9533505525344341,-0.9534589494853329
nazare1,-0.8728340959985914,-1.0484896072536043,-1.3775943230503407,-1.1238995276971158,-1.4562734610840458,-1.4201010115308437,1.414960998132322,-1.7638702284990984,-1.508549350772999,-1.5635528060488377,-1.786276857913673,-1.7617097669665636,-0.8486791880501618,-1.130956312865336,-1.2092363509296438,1.2219335836617173,-1.3965179547656792,-1.0018277133824942,1.0177362596738049,-0.9895355474009495,-1.1145121055275629,-0.9850950581651456,-1.512044320597698,-1.390774992759478,-1.2300769422648352,-1.473544801341327,-1.5109673543118367,1.1745262005307537,-1.3583652672356248,-1.297836480178032,-0.6205181078109581,-1.0043568039580624,-1.0792143237720369,-1.019467593918258,-1.3997443585069724,-1.1923980065620012,-0.14268579565627104,-0.6689105185420728,-0.8430710867339071,-0.6442357242122626,-0.686846400541833,-0.12776933261526105,-0.9710150663074137,0.0,-0.4361872930098384,0.5116736936496719,-0.47151272664974075,-0.5499353716046376,0.08185210586073759,-0.9204105443604872,-0.3360637027633438,-1.3829393896306015,0.589874736410741,0.1299030704694671,1.110493091670738,0.19447707632608083,-0.5345233716944439,-0.7437482943646884,-0.6532108896788706,-0.34487412390462535,-0.6999995956051775,-0.44716619326982654,-0.03217083978038142,-0.16747572688150264,-0.7867726371374905,-1.3805849217525399,-1.3254508957840754,-1.4785065185946127,-1.1667383146693904,-0.9668291923366019,-0.9834705532662508,-1.3256450798342345,2.340756292795825,-3.6922253434509833,-2.563124659951352,1.6350852678932715,-1.484662268206573,-1.7883901877566692,-1.0788315262668928,-1.4326145297565422,0.1286594665262406,-0.8386964361330707,-0.6308383233156654,-0.3444104237327724,-2.3808671888680615,0.2782829733986717,3.521480916798593,1.8011822964121993,1.051530222772626,-0.7779834050223299,-1.1153209808577833,1.92383337917673,0.9383621772816891,-1.1498684639613235,-1.0076371240994624,-1.0346458045613462
