,sdbAre_meanIQ,sdbAre_rangeIQ,sdbAre_TheilID,sdbPer_meanIQ,sdbPer_rangeIQ,sdbPer_TheilID,ssbCCo_meanIQ,ssbCCo_rangeIQ,ssbCCo_TheilID,ssbCor_meanIQ,ssbCor_rangeIQ,ssbCor_TheilID,ssbSqu_meanIQ,ssbSqu_rangeIQ,ssbSqu_TheilID,ssbERI_meanIQ,ssbERI_rangeIQ,ssbERI_TheilID,ssbElo_meanIQ,ssbElo_rangeIQ,ssbElo_TheilID,ssbCCD_meanIQ,ssbCCD_rangeIQ,ssbCCD_TheilID,stbCeA_meanIQ,stbCeA_rangeIQ,stbCeA_TheilID,mtbSWR_meanIQ,mtbSWR_rangeIQ,mtbSWR_TheilID,mtbAli_meanIQ,mtbAli_rangeIQ,mtbAli_TheilID,mtbNDi_meanIQ,mtbNDi_rangeIQ,mtbNDi_TheilID,ldbPWL_meanIQ,ldbPWL_rangeIQ,ldbPWL_TheilID,stbSAl_meanIQ,stbSAl_rangeIQ,stbSAl_TheilID,ltcBuA_meanIQ,ltcBuA_rangeIQ,ltcBuA_TheilID,sssLin_meanIQ,sssLin_rangeIQ,sssLin_TheilID,sdsSPW_meanIQ,sdsSPW_rangeIQ,sdsSPW_TheilID,stsOpe_meanIQ,stsOpe_rangeIQ,stsOpe_TheilID,svsSDe_meanIQ,svsSDe_rangeIQ,svsSDe_TheilID,sdsAre_meanIQ,sdsAre_rangeIQ,sdsAre_TheilID,sdsBAr_meanIQ,sdsBAr_rangeIQ,sdsBAr_TheilID,sisBpM_meanIQ,sisBpM_rangeIQ,sisBpM_TheilID,sdcLAL_meanIQ,sdcLAL_rangeIQ,sdcLAL_TheilID,sdcAre_meanIQ,sdcAre_rangeIQ,sdcAre_TheilID,sscERI_meanIQ,sscERI_rangeIQ,sscERI_TheilID,sicCAR_meanIQ,sicCAR_rangeIQ,sicCAR_TheilID,stcSAl_meanIQ,stcSAl_rangeIQ,stcSAl_TheilID,ldkAre_meanIQ,ldkAre_rangeIQ,ldkAre_TheilID,lskElo_meanIQ,lskElo_rangeIQ,lskElo_TheilID,likGra_meanIQ,likGra_rangeIQ,likGra_TheilID,meshedness_meanIQ,meshedness_rangeIQ,meshedness_TheilID,closeness400_meanIQ,closeness400_rangeIQ,closeness400_TheilID,closeness800_meanIQ,closeness800_rangeIQ,closeness800_TheilID,closeness1200_meanIQ,closeness1200_rangeIQ,closeness1200_TheilID,sdsLen_meanIQ,sdsLen_rangeIQ,sdsLen_TheilID,betweenness_meanIQ,betweenness_rangeIQ,betweenness_TheilID
figueira_foz2,74.2592644883481,70.24552196388632,0.12880452103257015,36.63206956669757,18.97528960288914,0.03546061551323595,0.5216765497515172,0.14266073973284388,0.009087019593865738,4.451048951048951,2.0,0.01842588256220032,4.648398888510892,8.240113119890555,0.2978436760488874,0.9938099218319508,0.0299283913381474,0.0002522163273803326,0.6368658808059074,0.3204271428866654,0.02766207974273104,6.404196555110185,3.3478212724680985,0.03579092823662838,2.5269815883745466,5.185862101382964,0.3979448446281629,0.32602550564593324,0.4749654216585524,0.4108347798852946,4.4527968430058,4.869957154209282,0.13164895109629735,3.220413891784349,2.859199888269183,0.11355204420775662,211.69800427648883,207.8181218634132,0.1890879335497844,6.210870436121574,9.062185741105722,0.2296741517489236,0.2102137767220902,0.0,2.2204460492503224e-16,0.992033606600758,0.028501043913218393,0.0002152545945962183,26.80903430274345,17.079395586275886,0.07344543623286752,0.418626673713883,0.2499999999999999,0.08792836872355465,4.6201103871038445,3.3609595477746916,0.06940057456756811,3953.616090819532,4110.590326684045,0.2022834557961256,2015.9666833829126,2658.266243519063,0.2078352634943801,0.16595642937828334,0.10242544473228736,0.0989215348355398,21.60082428521339,16.670150565870532,0.05969253442872341,154.11194424394586,190.20175463660192,0.17330216222958114,0.9664127054592612,0.08041756271420586,0.0008768950207012023,0.4892435424990419,0.2378188084457996,0.02741265361126216,6.458264415970538,9.504311729673995,0.2287498161663594,20278.511644616403,20665.681919925413,0.15437030028956647,0.31834056132412125,0.12348504662078047,0.017530726729803228,0.005805251590633321,0.004178375944601024,0.08447784435067912,0.12323970478001416,0.03585241353596634,0.009930015461438766,0.00010359514883784614,5.3291679403942246e-05,0.025715282872822213,0.00014662142691530968,2.416533271781715e-05,0.0036607090677678008,0.00021621033984086304,4.645710368394367e-05,0.0043539028713893545,321.9720842775136,0.0,2.2204460492503109e-16,0.17996180324228292,0.0,-1.1102230246251553e-16
figueira_foz3,130.34385974647594,152.40155009098586,0.1658519746101932,48.07027585639878,27.24458844304368,0.046853808086708734,0.5252609579080084,0.14781356333421505,0.010106821264859955,4.680232558139535,3.0,0.0423462982357668,4.678733981103501,9.825281142467423,0.33455763058970484,0.9864105202669228,0.050724913570124215,0.00047728057034049034,0.6660911629291503,0.3144333188651187,0.025365433348937774,7.924353758459268,4.510226942949639,0.04652929493490286,1.953270792663912,4.870659551497326,0.5136363205033075,0.21366614413033225,0.5562363758279021,0.4636918986181346,3.3010544259722607,5.733727329952639,0.2938599746240473,3.830872964115616,4.856697495010796,0.17906957014395322,213.27950939096647,149.50040407561346,0.05865651830219764,2.057738139311428,4.149399031622793,0.6859500994899944,0.21021377672209016,0.0,6.661338147750965e-16,0.999939058301462,0.00024364196085113754,7.920301775991757e-06,26.31238667873365,20.85045992508136,0.05502660705894998,0.4253306878306879,0.4553571428571428,0.10057478145744668,4.429523907147264,3.262765471834343,0.09869943081157892,4807.490830609836,7331.824216896797,0.2234765924669337,2044.0030853549692,2373.2074111297,0.19261834160448715,0.13624432039259468,0.1450548795735628,0.1256689866535611,26.465607164384302,16.328193015609767,0.058105078637847474,258.8134126934857,327.7286878830371,0.23053746995913335,0.965592176337371,0.07200008375755984,0.0006606664426161951,0.5018007197849904,0.2426058168878479,0.030917035421037683,3.5358855886564418,8.674180983829231,0.5004502919016776,14632.765311222849,10901.625730835192,0.08867501977900097,0.4370353350666821,0.2298500864797564,0.04211300999590068,0.004357467890379857,0.003546959777217783,0.13734011803026022,0.19556274413789526,0.01942403278784036,0.0016823007326675792,8.094505410843467e-05,3.1605230569006704e-05,0.027085339414769625,0.00016051196400658577,1.3406129377043816e-05,0.0009742990339732672,0.0002396117748535627,2.369980298159676e-05,0.0014007139461435561,243.346717293613,220.4279604889408,0.09583401813326498,0.0007920053297801466,0.0008030202087497225,0.12020313987322127
pedrogao,129.33425583481065,151.15577419687997,0.1434002348254878,47.24744464153857,27.33158039536097,0.04004139825963555,0.5479304822537462,0.11215561643855733,0.0059141994697225145,4.559782608695652,2.0,0.037044762281851024,3.5837591136122358,6.217111305895131,0.3319238220286331,0.9909776058456792,0.04402498441604419,0.0004160575555163853,0.7163322713052176,0.3156335729459057,0.020951018963393516,7.963647619921379,3.831880581715208,0.03152677131300649,2.229270657329192,4.722302913652546,0.3851283122110916,0.09001512978663764,0.3736177133230466,0.8344690165666457,1.9641889408303728,1.832075193599736,0.15892471297767016,5.651525509354478,6.175715913332717,0.12517086622959955,101.3107135310612,109.55428806314406,0.11362533104775205,1.8280774462731608,2.6613926607206224,0.399876277004056,0.540772532188841,0.0,4.440892098500608e-16,0.999990919849132,7.10742322389546e-05,6.458121945660335e-05,30.791015489268897,7.162850814969528,0.008527637040473242,0.6860453648915189,0.33333333333333337,0.020541929287436603,1.0112164048700638,3.889271155523612,0.6846478268898992,1637.5302975811273,2554.023822797652,0.374000429710408,651.9487899689589,742.1299864014197,0.2039527622882019,0.0679823107952495,0.049565429631995735,0.07094410418325532,28.177274129685866,20.33273068709926,0.05460867549594632,346.41231043060395,533.3542962973951,0.21115990926500555,0.9860926794689686,0.06708731500986652,0.0005298038304628028,0.4226229349473602,0.23998227385373802,0.03987160522185928,3.1789350058513968,6.595927872679838,0.3950685014145432,5632.295496171798,14594.265607224932,0.4359328182969314,0.5536442761234204,0.2256313802159435,0.06633011533915611,0.0028751890179270962,0.003450335452877461,0.12572123559215725,0.18336762954837849,0.056860797943805136,0.01403240054808683,0.0013847061091977564,0.0013127037101701275,0.08074589445210975,0.0016543879198158676,0.0008530115833423518,0.0316639802838533,0.0016390366535986856,0.000686519305814778,0.019978370706762057,174.25110247770596,287.77452521757925,0.2985692188348176,0.022891580874774158,0.021475256769374416,0.4364665269272975
sao_martinho,162.84052862717053,168.31720164676886,0.1410054843675403,53.506158068433436,30.09171485908948,0.044073520198788366,0.5255593680322855,0.13385792285919462,0.00776291981309475,4.547008547008547,2.75,0.05008643714045575,4.687005588335821,10.446654865629274,0.38272691780711976,0.9895060530402198,0.04822038875831791,0.0005912415248345308,0.6772862670477161,0.3336659575738773,0.024815248096743125,8.771270261286409,4.351164968147142,0.03209150698958203,3.7376091137789436,7.2112330256528425,0.3345565701934817,0.10841216021644384,0.4129248368921599,0.7234360720890481,3.7519152431980833,5.1276236289447965,0.18094854656715487,4.9690388946779285,6.159372976372546,0.16755917055430278,108.37800619355404,111.17509809865301,0.10190275467594312,4.904788325967797,9.364889384427466,0.2857602807297009,0.5666666666666667,0.0,-1.1102230246251593e-16,0.9956748771744796,0.021933040911800702,0.000503852736283698,26.621000489023107,16.047186823757492,0.05458329859143956,0.5445075757575757,0.4166666666666666,0.09727054428782787,2.618403095969509,2.4330835030447906,0.1505151770559395,2932.2540933874725,4213.599039352316,0.2170183165727645,1233.6098818710802,1427.4124551487753,0.18130838333003246,0.06050505048311389,0.0493064717303052,0.07380657599456576,32.89877537052838,17.35629180858436,0.03795062444510047,408.57275176323003,468.1427771406094,0.15226144982284232,0.9658838385568196,0.07929454919505785,0.0008197797217095793,0.4125447005664324,0.21306791935507707,0.03310520049905704,6.55306249930513,9.431195277670984,0.23251052452183005,5853.668092538927,6750.511308110799,0.1997808662819361,0.5221178038389274,0.5896232521932034,0.11519034250022285,0.0022119116206646555,0.0013870063029607564,0.1092778264356359,0.2050038176136237,0.016003425209685784,0.001414337781118214,0.00036549928026814336,0.0002400433434743786,0.04786255297994694,0.0005419101754825437,0.0002103826948202964,0.015523055763485796,0.0005924085771044853,0.00013772946056149623,0.007734042149378898,275.5993657722191,45.5246320628217,0.047958588777416086,0.007130346894837767,0.01037707766539982,0.9726814129070248
ericeira,72.91814558694706,56.203255759820614,0.08098464820779169,36.49318744838649,14.81555765444951,0.024355781339784124,0.524685675311364,0.13183522377382886,0.006972779764171738,4.914285714285715,3.0,0.03742815073175844,8.528020015536228,15.126649832142574,0.2572441781236632,0.9848012618349514,0.05281029320629749,0.0006216657896118666,0.6851938265625706,0.3349538546526252,0.024468967818567437,6.021337362959444,2.4196522913035943,0.02061183932907104,3.1221246477986497,6.6624534493691305,0.3814097418787609,0.3704840248917152,0.4259569653593324,0.32035665520142736,3.9092435144875672,3.4112855394179915,0.09394528338527297,2.514034872797972,1.8888748570449756,0.08030429899784207,176.88210546065574,127.88569804226508,0.060333322619382825,3.897539770176825,5.495238885608346,0.24867653169206785,0.21317829457364332,0.0,2.220446049250316e-16,0.9981844136304404,0.0055788344858805905,0.0005200662615304313,30.606365532628175,3.8055783038565285,0.0031292556553934236,0.4056291390728477,0.4583333333333334,0.17243697578559386,4.513886540613789,5.686335521719112,0.20762801438100772,1008.8902001642987,810.5674670907437,0.319937819689176,526.7850617168567,411.76311325435023,0.31531890387578804,0.14530553276609354,0.10028879576943206,0.06464007205016545,19.481122954820407,9.128374095993047,0.02733619437126201,136.42187092127506,132.66231785509189,0.10665107719715357,0.9553127806602779,0.08140974384139021,0.000989679995789757,0.5686006842036739,0.21229536113532227,0.017299660862985452,5.716781445923175,8.61608871057576,0.2767804824001438,2220.4297919152395,1542.1102426955492,0.1272811610602962,0.595773319601687,0.3388145568379245,0.08252284145377498,0.00703722873890095,0.0016475042524488268,0.010706987885530395,0.16918817489297044,0.06705829420086334,0.014578342380678918,0.0005103097445823122,0.00013686061630051555,0.008066545563361432,0.0006623659036625347,9.5549457452976e-05,0.0030994823415263564,0.0006925020268002379,9.448232248633083e-05,0.002405862730323496,74.5279131424643,43.3523383984954,0.04400344640782117,0.0013078780842631812,0.0019639670629716427,0.1841824362719566
azenhas,61.37730492181598,45.848961621392895,0.06378193513160807,33.072996126533816,13.021021113304439,0.018232338401530646,0.5253265302322442,0.13847972281950915,0.00874715193115442,4.5098039215686265,2.0,0.03571200886806016,7.4726896479021905,17.78605482688488,0.5206005980187661,0.992969027881304,0.03126171760916263,0.000664509084792968,0.6508578183690887,0.30614741212079644,0.02529892511470523,5.526192940644688,1.7369302731026828,0.015359100306352545,8.860637792653518,17.9082206082052,0.3783132189255521,0.06846284212985926,0.2824605577392163,0.8419495588049459,7.343931500925884,5.828016081523852,0.07481445171070215,4.270009012162936,3.1253195521716237,0.07627795108984352,86.01066892950365,172.93688252682117,0.3245617369372605,9.131203297919868,12.28032505184487,0.2218764343780508,0.5692307692307691,0.0,2.2204460492503086e-16,0.9405920000661848,0.0670030690947544,0.0015683719609459047,32.88268501717452,3.9522951978514698,0.03725992371104543,0.2733333333333334,0.5,0.3835452928612696,5.54033162594198,5.949786987952912,0.11435139227862855,3274.2448225552753,2409.563483072489,0.04039267437542314,978.1144019551872,484.1766855282008,0.020117820643961316,0.258125391687266,0.3467580345124041,0.13611052322300718,21.35920043745739,8.071891992710999,0.02119802043566644,181.32249661693373,134.44249849841796,0.06681895789497311,0.96774540366641,0.06603725844868913,0.0007763492356033755,0.34766754681025297,0.21749821769777636,0.0532408174871824,11.386885259451716,12.243775617925087,0.17047420927960186,8380.172920082623,7741.393628933465,0.1044298606411227,0.8437428530326941,0.07276751363447087,0.0007428226641461447,0.004889956340506985,0.0018384213613114261,0.01323787271342108,0.0766239222762033,0.003923136174511482,0.003092979730817977,0.00021957991943259342,5.733700410753787e-05,0.004973972895902786,0.0003547123434799349,3.669812706005762e-05,0.0006959178548333035,0.00034451953118679746,2.406120809172573e-05,0.00036119360270582405,63.75695995810033,57.21624674345354,0.08248167869471591,0.006574213239528758,0.008978590964821277,0.15146027633805847
quaios,112.20291283802617,142.29816010089016,0.16145800366953836,45.27326418742942,29.32510002213993,0.048516228226154035,0.5541826499641533,0.1030335129224823,0.006702094486562778,4.3841059602648995,2.0,0.05282474396642888,2.8809557734894624,3.4978519939077257,0.15735982510498245,0.9902211280974283,0.04608914568991829,0.0006897498480227192,0.7099048864490797,0.24112124882503735,0.01582399263136983,7.307040707729277,3.9282613770439814,0.03704705335516335,2.216298202381485,5.189412518334341,0.4315088257483628,0.033449724366172016,0.2289729471958467,1.1447352598666554,1.3898808868523471,0.9421695997027489,0.06929478912148755,9.817672653032961,9.029131466930924,0.08447696752002605,68.80617942875287,43.93972878037072,0.06816288120951293,1.1861140015978435,1.9120105437074029,0.5051557566167815,0.6799999999999998,0.0,2.220446049250314e-16,0.999967902415038,0.00031644623940274563,0.004969746701991836,30.011090524978037,13.420201817220475,0.01995291357518403,0.5975983436853001,0.2142857142857143,0.01896295783529829,2.9730351095457053,2.228070093248835,0.104373953301407,7884.571692618871,4381.047569570544,0.05388456122848419,2027.0546797129507,1421.2962947155982,0.05411219933361213,0.10030167674457628,0.0676435811164014,0.06696237632177783,33.30782234284991,20.33895798351287,0.046525803834236656,458.6690895069728,630.8240756232658,0.1874251022313091,0.9868697012387958,0.07437434736856474,0.000661992393485846,0.2611511815629758,0.13147693402432215,0.030282332229281873,2.8655811419450674,7.369910503750465,0.5013250758188509,13475.472853038991,3109.9847156832984,0.009224275820179244,0.5103589945376777,0.07879316798480307,0.06540426471137556,0.002038443691484017,0.001023248518814552,0.03409200589978748,0.13817405045834893,0.011589383236077916,0.0011751740245360626,0.0006259800618911437,0.0003232501788246356,0.029589981414685107,0.0009020920432861305,0.00020500258021393617,0.005677724152208773,0.0009959548908895118,9.190122100379449e-05,0.0009716751998060119,164.5773721061577,19.443281504265684,0.0253766081296202,0.0948197572050783,0.016013344453711432,0.02557722042961077
vieira1,60.05753389239705,45.318555085408896,0.07462708651543505,32.25947987640854,13.513377777702047,0.021624051004544242,0.5674685374248349,0.10346556856468436,0.004883727575390861,4.49609375,2.0,0.01598899607210477,3.2203803213254725,4.572529587630108,0.3395759129322017,0.9972375645830579,0.015216647428356822,0.0001422016472576739,0.7423717071551499,0.2948097339961626,0.0179441671118381,5.532835982708519,2.153080054755951,0.018957200189491964,2.3405253905472434,4.632622157210905,0.3769291688923197,0.1613477093391741,0.4680920344961947,0.5171784799037389,3.042110268730404,2.692127679928996,0.09922829163273364,2.769044379724503,3.193942490783391,0.15319622351026574,93.31099066312237,80.71367335802033,0.10154635103478599,4.50709052520786,7.69486974537603,0.2771791246273409,0.3773987206823027,0.0,2.2204460492503104e-16,0.9997870281626716,0.0019487681015067926,0.00048344985937355154,30.39313689965984,7.888320825715341,0.008313430810184845,0.4758986928104576,0.4166666666666667,0.21768412881846685,4.834250887367269,4.994586981294239,0.20124032555248925,1098.4391483787876,1196.3650487672885,0.1638054429264629,565.7540123488908,642.0797620344063,0.114185143484725,0.17065823774112238,0.13265044588366534,0.07732564607502196,17.82025569211937,9.904675588641037,0.03663962240116318,122.64350021783319,132.64672224607446,0.12334759009378475,0.9779985968297172,0.06315575719921074,0.0005702925386040039,0.5210651298777216,0.2485162760769756,0.03044111760323775,5.570289617252126,10.068809619080524,0.29637914360009304,2968.929824313789,3018.155420836465,0.18929134105878395,0.6617103820483913,0.5056759358897674,0.06608935964753837,0.007159681481925045,0.0038036762234128353,0.055307734524410616,0.22048382053381346,0.02820820166357924,0.002067933431129856,0.0018806211080495405,0.00030129850865931885,0.003128884908635135,0.0017146736471051016,0.0002218415512011524,0.002533515517733204,0.0015062899492603301,0.00012799754347627887,0.0006613390573490504,75.62116670634781,7.048056893751892,0.010579588453625548,0.027262044653349003,0.0016010575793184466,0.003852506409494601
vieira2,129.45138173820447,138.50731490815284,0.1468883587876593,47.88818608841258,28.930407964584965,0.044035178169574425,0.5637875848663061,0.12053292441722985,0.007260049083364762,4.564285714285714,3.0,0.05026269035293072,2.3539532310050557,2.8856779919759568,0.18807946947633614,0.9906431507761372,0.04181005992196896,0.0004063282276150384,0.7207220875600829,0.2692518188467401,0.020305390741549925,7.853464287153468,3.7286938895876656,0.0418330058593622,1.477440694063009,3.663412190741397,0.487275767446321,0.16666906329756567,0.4038088732929033,0.4282656319519395,1.5076254277428902,2.707523725363867,0.3272228607136972,6.311415090908737,8.443083672522,0.234001899255335,180.83245069182368,276.9520036180959,0.28383942774526355,6.313676136652738,15.343455370643673,0.5042476045099755,0.3773987206823027,0.0,4.440892098500649e-16,0.9043644073163136,0.17152884890515352,0.0038440519158191282,30.21788576745223,18.60076000582935,0.04265388919497379,0.4203418420659799,0.4415584415584416,0.08583875440250313,2.7691579246024944,1.7177521156415716,0.08785839582511988,19179.115275063108,20819.614104633256,0.19452987737803373,6298.737939227827,7042.569930582842,0.2064379447716037,0.15626585207408514,0.1907278943123412,0.16865034662705036,33.60143891168792,26.867946000447336,0.07942031890883026,436.109740296634,641.8886368543458,0.2257357179536311,0.9801087868772064,0.07197671980564667,0.0008094884525754862,0.36392124417849,0.22466745028271976,0.04534421189199517,8.446930471056254,14.434041385518,0.3196271790154296,49310.77960291733,52923.407325098065,0.2013237036772353,0.3063244373065814,0.0047808064765448854,0.08199041853543583,0.0021864663981415954,0.002194149548586203,0.09417834550436248,0.2191935560857434,0.0016461145005501887,7.140510134040727e-05,0.0006582842715118437,0.0001945711597806781,0.04720546441515628,0.0011313727172799356,0.0004570694619241212,0.014361828467113412,0.0011587928134467712,0.00026749795003862915,0.004690724955233379,566.4490846658038,0.0,-1.1102230246251563e-16,0.04371327849588719,0.0,0.0
foradouro,97.17907136196042,91.28108053177132,0.09710201435348542,43.411557343410934,18.274198784558106,0.02238076418688587,0.4960313455727203,0.17596726048813116,0.014374290101101582,4.384615384615385,2.0,0.02408782138587668,2.3501027610047083,3.453037528522892,0.39875879354710986,0.9963006988263796,0.017550573263201752,9.783753331894468e-05,0.5518211426259879,0.3573948712869873,0.04437291828632136,7.9084907366002195,3.4065580936587576,0.022983982973350074,1.6338262760470394,3.975593172043716,0.468674684260448,0.3601851812674347,0.5005113221952495,0.4002759407588613,1.0331265805355732,1.0485119208664977,0.16352764668492958,5.476077672439773,3.4431456645420333,0.05207392803726544,122.04454860529923,75.96254615203735,0.061852788200751685,1.159264465364833,1.5321701147859956,0.2169427676269932,0.31932773109243684,0.0,4.440892098500616e-16,0.9999999222979056,1.4591261049412554e-06,2.049171815193646e-05,30.76508852664917,3.3139908970962284,0.002113776973666456,0.540021536252692,0.16666666666666674,0.009809716726174951,1.8355403265407075,2.1392384410910767,0.3166048007624816,2110.518344374192,895.1959913977963,0.047876934938056205,1004.8414779059448,657.8333798870708,0.07265107661581571,0.12887158487542727,0.06420038273495146,0.038079376348294613,26.151718170123697,10.517797065505498,0.02194202709189241,214.34945822066075,251.56445740379039,0.1543879645035274,0.9658094025069832,0.0945152566753228,0.0010329593574668744,0.4943893773931604,0.2763502369328428,0.035140907650784904,1.9789926091094712,4.815201936588932,0.4481064142475778,3373.2037149019416,808.5485070290033,0.01169699367292362,0.64547400875928,0.1085364727003466,0.010367378319585724,0.0041472270053264865,0.000913679069598884,0.01004851048878841,0.19558688466932744,0.0358550533154606,0.0039157593127621855,0.0009175368754026767,0.0001730162528029639,0.003818041960604383,0.0011278862230082955,0.00010382686244192215,0.0010640904995361982,0.001118802693545081,6.501696536896553e-05,0.00046637848098124473,60.403196928056076,4.159039627798805,0.005215757618677583,0.009345034942304566,0.0038657101065682244,0.053678732682882514
nazare1,61.5151326527692,37.360936943116826,0.048891856496631074,32.11971366891188,9.317925164781956,0.01166880024936274,0.5718236167655186,0.08582075115849819,0.003348453053196625,4.0,0.0,0.0013437018216236273,2.505976503437982,2.430327003215205,0.1968306211407798,0.9992295769819104,0.0035174906816687326,3.425209022997299e-06,0.7149206837477493,0.2754553003064897,0.018256755611510085,5.726941573509167,1.5932129403810826,0.011135381160207729,0.6909964789336756,1.131021568832864,0.3223185673726481,0.4981441686938499,0.3058580839179173,0.0431299587696558,1.9148736683308039,1.401293790435569,0.06774698451921787,2.2441731712373563,1.4969017022806037,0.05483584009605229,163.64733318227806,99.42461621176123,0.06348229528136003,2.2133617756857635,3.619959837107341,0.3235593765706179,0.17615176151761516,0.0,0.0,0.9986377390029556,0.007750682281541744,0.0002515297157188357,28.27730704258472,3.8122946250970213,0.02667934104779544,0.27771045918367343,0.375,0.13866211432065145,4.519214509742452,3.871518948619919,0.1361647279744492,1297.7875798528207,1419.5842567359894,0.12479904233145672,788.5158776446982,942.6731789749753,0.14907439097179154,0.1329194052162127,0.06878696099941298,0.04204397469948394,15.381774210116193,6.020762900452543,0.021197643087153887,98.15504916176012,78.23614024357285,0.08027571386356286,0.993143189425838,0.018406045399406826,7.224565580133477e-05,0.6697990771338704,0.1743441961807889,0.0097901112118512,2.242019985047136,3.9965950579318883,0.3628208347679836,1480.0446855292582,1347.7094041484559,0.09131756826858356,0.2211686911670864,0.28887610508215433,0.1850725933020595,0.008972230136138877,0.004580259212625904,0.03086170114510892,0.10953348904396236,0.06427270361696591,0.05513142978082318,0.0004078343661515232,0.00010691229615008436,0.011335976445399385,0.000445584522666432,0.00016223990995614548,0.016369557947977,0.00048139755214512736,0.00010606475128896648,0.011354400579317792,49.40115502197726,0.0,0.0,0.002511141328622048,0.0,0.0
nazare2,253.1279956514417,365.9631024318181,0.22579926357260016,67.16819668412867,50.76688500817895,0.0703307183075981,0.5070748311772195,0.15005780879469732,0.008987152818345268,4.307692307692308,2.0,0.0660320272915404,3.4464245159160583,5.939896068759853,0.40249543029781504,0.9957722219544756,0.019244914410746827,0.0009393539201481836,0.6127133517392522,0.34410700539378797,0.03038896608087653,11.627561874861527,7.986057194089319,0.05776984320201604,1.5048636417651768,2.1916002272228403,0.3108075936253433,0.17331926243808846,0.5453690976642662,0.6195974510928629,1.9942096639372788,1.842239797280352,0.10807225078803036,6.008236311001119,6.930904201408621,0.1496213629213343,179.55325028621849,106.49215210266986,0.16284670227380293,1.4560536272440392,2.1932712169971182,0.2876939680504528,0.17615176151761522,0.0,-3.3306690738754676e-16,0.9992449117171628,0.005745065268045191,5.972625409467395e-06,23.962301263966317,17.097650486512663,0.06543622030213682,0.5830738705738706,0.2,0.06377895343577263,2.856140363326351,3.0985641297674973,0.20784938143006385,4095.7276610480512,3390.333263079337,0.3002421800760986,1884.7049638046253,1836.338009195489,0.2854078576708605,0.058378414503415035,0.08532847616550558,0.18851889455177512,43.86528152660928,32.33779259883013,0.06543239261531142,697.796411369764,1191.6831959891874,0.2450770116971838,0.9725332590023904,0.0765057220659574,0.0007128394960181643,0.4375190289878513,0.23984122258438065,0.03500214545488814,2.0645056174352923,3.49348264725638,0.3586126876638159,10032.177123701846,6661.88781206254,0.061343955239078436,0.542365290297061,0.2259957764702097,0.034197311619348345,0.0013109297168780814,0.0008806534119278533,0.13813164780092305,0.13123520373783248,0.016852015531837402,0.17491435524434795,0.00011943492279950312,7.595997873041458e-05,0.16409295140447722,0.00018382624484695665,0.00014627833744230393,0.1972441384793784,0.000267173670539536,0.00013462293850361674,0.17147156000039745,230.9228805401196,213.4907238246464,0.11439067480222286,0.01610193163626877,0.004476382368413216,0.00936938277404463
cascais,67.68621430429582,97.316308630693,0.2130560218306396,34.945717895832125,24.18315187491773,0.0566875490017686,0.5166207626539455,0.1414487937785942,0.009004027335464765,4.890476190476192,3.0,0.04976560924657622,10.914701803794095,17.422020812475484,0.2477662799019477,0.9835862349782676,0.059808417549661826,0.0006944113700290243,0.6486034073554426,0.3087259425729886,0.02465810546966444,5.816556909604846,3.683949146056558,0.04918395074177299,2.418084429348958,5.30442642646328,0.4241587133823341,0.525148152755449,0.4213456028999176,0.0822334983335087,4.062765682172004,4.111861542522521,0.11704474948232432,1.8450429102168333,2.2496511818190066,0.1881343321164362,179.26517730861846,96.68805062514721,0.11254605594421688,5.2845335221550425,8.700634775071208,0.29866982443213363,0.14652014652014653,0.0,0.0,0.9867061607452534,0.029783372946627695,0.0011999642368727206,29.567059191918712,3.5745358089735757,0.043110353513772015,0.3135810071154898,0.375,0.3319706487525725,3.8230532479144665,3.5023116315075207,0.14641483565574787,1279.1358926046314,1155.945693273899,0.5137743061792643,779.9934777113416,819.179052734796,0.4195210555817291,0.18145161317313047,0.12376861243461867,0.054547594205741616,17.07231970000207,11.51364404813366,0.06531226221566623,114.53548117271588,169.87552897190375,0.2310385591161412,0.9689824016655246,0.0683172788136911,0.0007646841587610883,0.6414248224833056,0.2507766588293013,0.021152591547637982,5.999286502172434,11.051010926272042,0.2943037476949284,2807.308781842218,2325.041384709437,0.08803584683029712,0.6105696053746911,0.38889508216712976,0.03654422433638787,0.007813514082488641,0.005219881582038855,0.1032765672376267,0.16448355368673873,0.02213770347865024,0.0017476176991585975,0.0002564886013863669,6.342946260827053e-05,0.006150739271381731,0.00030358156425782116,4.1585833895845024e-05,0.0025751166492317327,0.00031141009686060285,3.935810878633912e-05,0.0019278034911257085,169.40168552913812,93.2683543629395,0.09488833756798867,0.0005809602583796133,0.0030953365630784985,0.9782592647870486
